date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:58	664749/664749	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:02:56%20GMT	https://www.kiwilimon.com/temporada/recetas-para-el-regreso-a-clases-kiwilimon	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/temporada/recetas-para-el-regreso-a-clases-kiwilimon.html	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:02:58	4330/4330	---M--	200	added ('OK')	image/png	etag:%2210ea-5017b65700a80%22	https://cdn.kiwilimon.com/img/static/k4-icono-usuario.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/k4-icono-usuario.png	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:02:58	18788/18788	---M--	200	added ('OK')	image/png	etag:%224964-57746eb54d6ea%22	https://cdn.kiwilimon.com/img/static/txt_titulomicuenta.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/txt_titulomicuenta.png	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:02:58	1184/1184	---M--	200	added ('OK')	image/png	etag:%224de-57753556d9230%22	https://cdn.kiwilimon.com/kiwi5/static/icon_googlep.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/kiwi5/static/icon_googlep.png	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:03:00	985964/985964	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:02:58%20GMT	https://www.kiwilimon.com/receta/carnes-y-aves/pollos/pollo-empanizado/milanesa-napolitana-con-queso-oaxaca?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/receta/carnes-y-aves/pollos/pollo-empanizado/milanesa-napolitana-con-queso-oaxaca30b7.html	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:03:00	989287/989287	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:02:59%20GMT	https://www.kiwilimon.com/receta/postres/gelatinas/pastel-de-gelatina-de-pina-colada?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/receta/postres/gelatinas/pastel-de-gelatina-de-pina-colada30b7.html	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:03:01	700413/700413	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:02:59%20GMT	https://www.kiwilimon.com/blog/tips-y-consejos/hogar-tips-y-consejos/como-quitar-manchas-de-comida-mexicana-del-mantel?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/blog/tips-y-consejos/hogar-tips-y-consejos/como-quitar-manchas-de-comida-mexicana-del-mantel30b7.html	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:03:02	12445/12445	---M--	200	added ('OK')	image/png	etag:%2230ce-57746eb8f57db%22	https://cdn.kiwilimon.com/img/static/k4-iconos-1.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/k4-iconos-1.png	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:03:02	725326/725326	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:00%20GMT	https://www.kiwilimon.com/tips/tips-de-cocina/tips-de-platillos/11-recetas-locas-para-ninos?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/tips/tips-de-cocina/tips-de-platillos/11-recetas-locas-para-ninos30b7.html	(from https://www.kiwilimon.com/mi-cuenta/receta)
21:03:02	92590/92590	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:01%20GMT	https://www.kiwilimon.com/amp/app	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/amp/app.html	(from https://www.kiwilimon.com/app)
21:03:03	320806/320806	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Mar%202022%2023:25:54%20GMT	https://cdn7.kiwilimon.com/pages/app/app-kiwi-2022.jpg	C:/Users/PC-11/Desktop/recetas/cdn7.kiwilimon.com/pages/app/app-kiwi-2022.jpg	(from https://www.kiwilimon.com/app)
21:03:05	95910/95910	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:03%20GMT	https://www.kiwilimon.com/amp/informacion	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/amp/informacion.html	(from https://www.kiwilimon.com/informacion)
21:03:06	46931/46931	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202022%2002:03:04%20GMT	https://www.kiwilimon.com/amp/blog	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/amp/blog.b7.delayed	(from https://www.kiwilimon.com/blog)
21:03:08	86086/86086	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:06%20GMT	https://www.kiwilimon.com/amp/recetas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/amp/recetas.html	(from https://www.kiwilimon.com/recetas)
21:03:09	34004/34004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Aug%202022%2022:49:30%20GMT	https://cdn7.kiwilimon.com/familia/rec/rec.jpg	C:/Users/PC-11/Desktop/recetas/cdn7.kiwilimon.com/familia/rec/rec.jpg	(from https://www.kiwilimon.com/recetas)
21:03:11	82116/82116	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:09%20GMT	https://www.kiwilimon.com/amp/tips	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/amp/tips.html	(from https://www.kiwilimon.com/tips)
21:03:14	75604/75604	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:11%20GMT	https://www.kiwilimon.com/amp/temporada	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/amp/temporada.html	(from https://www.kiwilimon.com/temporada)
21:03:15	189827/189827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Aug%202022%2022:45:12%20GMT	https://cdn7.kiwilimon.com/familia/tem/tem.jpg	C:/Users/PC-11/Desktop/recetas/cdn7.kiwilimon.com/familia/tem/tem.jpg	(from https://www.kiwilimon.com/temporada)
21:03:15	38053/38053	---M--	200	added ('OK')	image/jpeg	etag:%2294a5-5a8a694367132%22	https://cdn.kiwilimon.com/quizz/10/th5-320x320-10.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/quizz/10/th5-320x320-10.jpg	(from https://www.kiwilimon.com/quiz)
21:03:16	40110/40110	---M--	200	added ('OK')	image/jpeg	etag:%229cae-58b4c1de9abb9%22	https://cdn.kiwilimon.com/quizz/7/th5-320x320-7.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/quizz/7/th5-320x320-7.jpg	(from https://www.kiwilimon.com/quiz)
21:03:17	20507/20507	---M--	200	added ('OK')	image/jpeg	etag:%22501b-58b9e86f9f47b%22	https://cdn.kiwilimon.com/quizz/8/th5-320x320-8.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/quizz/8/th5-320x320-8.jpg	(from https://www.kiwilimon.com/quiz)
21:03:17	39288/39288	---M--	200	added ('OK')	image/jpeg	etag:%229978-58b4c1ff6befd%22	https://cdn.kiwilimon.com/quizz/9/th5-320x320-9.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/quizz/9/th5-320x320-9.jpg	(from https://www.kiwilimon.com/quiz)
21:03:18	41409/41409	---M--	200	added ('OK')	image/jpeg	etag:%22a1c1-58b4c16710251%22	https://cdn.kiwilimon.com/quizz/6/th5-320x320-6.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/quizz/6/th5-320x320-6.jpg	(from https://www.kiwilimon.com/quiz)
21:03:19	40390/40390	---M--	200	added ('OK')	image/jpeg	etag:%229dc6-5a8a693f14dc6%22	https://cdn.kiwilimon.com/quizz/5/th5-320x320-5.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/quizz/5/th5-320x320-5.jpg	(from https://www.kiwilimon.com/quiz)
21:03:19	146465/146465	---M--	200	added ('OK')	image/jpeg	etag:%2223c21-58b8724097a40%22	https://cdn.kiwilimon.com/pages/quiz/share-quizz.jpg	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/pages/quiz/share-quizz.jpg	(from https://www.kiwilimon.com/quiz)
21:03:20	7335/7335	---MCZ	200	added ('OK')	text/css	etag:W/%221ca7-594166749f8ae%22	https://cdn.kiwilimon.com/css/kiwi4/quiz.css	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/css/kiwi4/quiz.css	(from https://www.kiwilimon.com/quiz)
21:03:22	154335/154335	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:19%20GMT	https://www.kiwilimon.com/quiz/que-taco-eres-segun-tu-personalidad	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/que-taco-eres-segun-tu-personalidad.html	(from https://www.kiwilimon.com/quiz)
21:03:22	6117/6117	---M--	200	added ('OK')	image/png	etag:%2217e5-5840f7c292380%22	https://cdn.kiwilimon.com/img/static/logo-o-320x320.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/logo-o-320x320.png	(from https://www.kiwilimon.com/quiz)
21:03:24	152421/152421	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:21%20GMT	https://www.kiwilimon.com/quiz/que-tan-experto-en-tacos-eres-segun-tus-conocimientos-de-cocina	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/que-tan-experto-en-tacos-eres-segun-tus-conocimientos-de-cocina.html	(from https://www.kiwilimon.com/quiz)
21:03:26	162221/162221	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:23%20GMT	https://www.kiwilimon.com/quiz/estas-comiendo-la-cantidad-correcta-de-aguacate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/estas-comiendo-la-cantidad-correcta-de-aguacate.html	(from https://www.kiwilimon.com/quiz)
21:03:27	153784/153784	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:25%20GMT	https://www.kiwilimon.com/quiz/que-nivel-de-foodie-eres	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/que-nivel-de-foodie-eres.html	(from https://www.kiwilimon.com/quiz)
21:03:29	159852/159852	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:27%20GMT	https://www.kiwilimon.com/quiz/elige-un-tipo-de-guacamole-y-te-diremos-que-tan-buen-amigo-eres	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/elige-un-tipo-de-guacamole-y-te-diremos-que-tan-buen-amigo-eres.html	(from https://www.kiwilimon.com/quiz)
21:03:30	2409/2409	---M--	200	added ('OK')	image/png	etag:%22969-5840f7c3865c0%22	https://cdn.kiwilimon.com/img/static/logo-o-90.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/logo-o-90.png	(from https://www.kiwilimon.com/quiz)
21:03:31	150486/150486	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:29%20GMT	https://www.kiwilimon.com/quiz/que-avocado-toast-eres-segun-tu-personalidad	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/que-avocado-toast-eres-segun-tu-personalidad.html	(from https://www.kiwilimon.com/quiz)
21:03:33	145640/145640	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:31%20GMT	https://www.kiwilimon.com/quiz/que-tan-experto-en-tacos-eres-segun-tus-conocimientos-en-la-cocina	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/quiz/que-tan-experto-en-tacos-eres-segun-tus-conocimientos-en-la-cocina.html	(from https://www.kiwilimon.com/quiz)
21:03:34	8262/8262	---M--	200	added ('OK')	image/png	etag:%22206b-57746eb596eba%22	https://cdn.kiwilimon.com/img/static/k4-iconos-4.png	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/k4-iconos-4.png	(from https://www.kiwilimon.com/quiz)
21:03:34	94700/94700	---M--	200	added ('OK')	image/gif	etag:%22171ec-534b0bf8b0200%22	https://cdn.kiwilimon.com/img/static/gif-registro.gif	C:/Users/PC-11/Desktop/recetas/cdn.kiwilimon.com/img/static/gif-registro.gif	(from https://www.kiwilimon.com/quiz)
21:03:35	984783/984783	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:34%20GMT	https://www.kiwilimon.com/receta/bebidas/bebidas-calientes/infusion-de-hierbabuena-con-manzanilla?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/receta/bebidas/bebidas-calientes/infusion-de-hierbabuena-con-manzanilla30b7.html	(from https://www.kiwilimon.com/quiz)
21:03:36	989574/989574	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:35%20GMT	https://www.kiwilimon.com/receta/carnes-y-aves/cerdos/picadillo-de-puerco-al-chipotle?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/receta/carnes-y-aves/cerdos/picadillo-de-puerco-al-chipotle30b7.html	(from https://www.kiwilimon.com/quiz)
21:03:37	703329/703329	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:35%20GMT	https://www.kiwilimon.com/blog/te-cuida/nutricion-infantil-alimentos-que-no-pueden-faltar-en-la-dieta-de-los-ninos?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/blog/te-cuida/nutricion-infantil-alimentos-que-no-pueden-faltar-en-la-dieta-de-los-ninos30b7.html	(from https://www.kiwilimon.com/quiz)
21:03:37	660818/660818	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:36%20GMT	https://www.kiwilimon.com/compilacion/sopas-y-pastas-para-ninos?utm_source=kiwibrain&utm_campaign=crosslink&utm_medium=Internal4&utm_term=crosslink	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/compilacion/sopas-y-pastas-para-ninos30b7.html	(from https://www.kiwilimon.com/quiz)
21:03:38	663129/663129	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:37%20GMT	https://www.kiwilimon.com/recetas/faciles	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/faciles.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:39	666081/666081	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:38%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:40	663921/663921	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:38%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/cheesecake	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/cheesecake.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:41	663866/663866	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:39%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/cheesecake/cheesecakes-faciles	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/cheesecake/cheesecakes-faciles.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:41	663174/663174	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:40%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:42	663169/663169	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:41%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-limon	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-limon.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:43	662945/662945	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:41%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-con-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-con-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:44	663126/663126	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:42%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-rollo	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-rollo.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:44	663575/663575	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:43%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-zanahoria	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-zanahoria.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:45	664092/664092	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:44%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-tres-leches	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-tres-leches.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:46	662910/662910	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:44%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/betun-para-pasteles	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/betun-para-pasteles.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:47	661480/661480	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:45%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-fondant	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-fondant.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:47	663279/663279	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:46%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-cumpleanos	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-cumpleanos.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:48	663610/663610	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:47%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-infantiles	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-infantiles.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:49	663341/663341	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:47%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-cafe	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-de-cafe.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:50	664069/664069	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:48%20GMT	https://www.kiwilimon.com/recetas/postres/pasteles/pasteles-sin-horno	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pasteles/pasteles-sin-horno.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:51	663058/663058	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:49%20GMT	https://www.kiwilimon.com/recetas/postres/cupcakes	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/cupcakes.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:51	663282/663282	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:50%20GMT	https://www.kiwilimon.com/recetas/postres/cupcakes/cupcakes-decorados	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/cupcakes/cupcakes-decorados.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:52	664818/664818	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:50%20GMT	https://www.kiwilimon.com/recetas/postres/galletas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:53	663777/663777	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:51%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-de-chispas-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-de-chispas-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:53	663365/663365	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:52%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:54	662943/662943	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:53%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-de-nuez	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-de-nuez.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:55	663106/663106	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:53%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-de-mantequilla	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-de-mantequilla.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:56	662459/662459	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:54%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-con-mermelada	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-con-mermelada.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:56	663118/663118	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:55%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-para-decorar	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-para-decorar.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:57	663493/663493	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:56%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-de-navidad	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-de-navidad.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:58	663436/663436	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:56%20GMT	https://www.kiwilimon.com/recetas/postres/galletas/galletas-para-ninos	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/galletas/galletas-para-ninos.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:59	663570/663570	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:57%20GMT	https://www.kiwilimon.com/recetas/postres/pays	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pays.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:03:59	662774/662774	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:58%20GMT	https://www.kiwilimon.com/recetas/postres/pays/pays-de-manzana	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pays/pays-de-manzana.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:00	662590/662590	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:59%20GMT	https://www.kiwilimon.com/recetas/postres/pays/pays-de-frutas	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pays/pays-de-frutas.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:01	662933/662933	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:03:59%20GMT	https://www.kiwilimon.com/recetas/postres/pays/pays-de-limon	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pays/pays-de-limon.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:02	663313/663313	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:00%20GMT	https://www.kiwilimon.com/recetas/postres/pays/pays-de-queso	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pays/pays-de-queso.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:02	659358/659358	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:01%20GMT	https://www.kiwilimon.com/recetas/postres/pays/pays-de-nuez	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/pays/pays-de-nuez.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:03	663907/663907	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:02%20GMT	https://www.kiwilimon.com/recetas/postres/panques	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/panques.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:04	663188/663188	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:02%20GMT	https://www.kiwilimon.com/recetas/postres/panques/panques-de-chocolate	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/panques/panques-de-chocolate.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:05	663145/663145	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:03%20GMT	https://www.kiwilimon.com/recetas/postres/panques/panques-de-vainilla	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/panques/panques-de-vainilla.html	(from https://www.kiwilimon.com/mapa-del-sitio)
21:04:05	663026/663026	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202022%2002:04:04%20GMT	https://www.kiwilimon.com/recetas/postres/panques/panques-navidenos	C:/Users/PC-11/Desktop/recetas/www.kiwilimon.com/recetas/postres/panques/panques-navidenos.html	(from https://www.kiwilimon.com/mapa-del-sitio)
